,collision,speed,ik,object collision,velocity
3301,0,0,0,0,0
3302,0,0,0,9,6
3303,0,0,0,8,6
3304,0,0,0,3,1
3305,0,0,0,1,1
3306,0,0,0,3,1
3307,0,0,0,0,0
3308,0,0,0,13,11
3309,0,0,0,9,9
3310,0,0,0,12,11
3311,0,0,0,1,1
3312,0,0,0,1,1
3313,0,0,0,0,0
3314,0,0,0,0,0
3315,0,0,0,0,0
3316,0,0,0,0,0
3317,0,0,0,1,1
3318,0,0,0,0,0
3319,0,0,0,5,5
3320,0,0,0,0,0
3321,0,0,0,0,0
3322,0,0,0,2,0
3323,0,0,0,3,2
3324,0,0,0,1,1
3325,0,0,0,1,1
3326,0,0,0,0,0
3327,0,0,0,6,4
3328,0,0,0,0,0
3329,0,0,0,6,5
3330,0,0,0,12,9
3331,0,0,0,4,3
3332,0,0,0,0,0
3333,0,0,0,12,9
3334,0,0,0,0,0
3335,0,0,0,2,2
3336,0,0,0,0,0
3337,0,0,0,0,0
3338,0,0,0,0,0
3339,0,0,0,17,16
3340,0,1,0,11,11
3341,0,0,0,3,3
3342,0,0,0,2,2
3343,0,0,0,8,5
3344,0,0,0,19,19
3345,0,0,0,10,9
3346,0,0,0,0,0
3347,0,0,0,5,1
3348,0,0,0,0,0
3349,0,0,0,7,6
3350,0,0,0,4,4
3351,0,0,0,0,0
3352,0,0,0,2,0
3353,0,0,0,0,0
3354,0,0,0,15,15
3355,0,0,0,5,4
3356,0,0,0,0,0
3357,0,0,0,2,0
3358,0,0,0,7,6
3359,0,0,0,7,6
3360,0,0,0,6,4
3361,0,0,0,4,4
3362,0,0,0,8,8
3363,0,0,0,5,5
3364,0,0,0,0,0
3365,0,0,0,4,4
3366,0,0,0,58,38
3367,0,0,0,0,0
3368,0,0,0,6,5
3369,0,0,0,3,3
3370,0,0,0,0,0
3371,0,0,0,0,0
3372,0,0,0,37,23
3373,0,0,0,0,0
3374,0,0,0,0,0
3375,0,0,0,0,0
3376,0,0,0,3,3
3377,0,0,0,10,7
3378,0,0,0,2,2
3379,0,0,0,0,0
3380,0,0,0,22,16
3381,0,0,0,0,0
3382,0,0,0,1,0
3383,0,0,0,0,0
3384,0,0,0,19,16
3385,0,0,0,2,1
3386,0,0,0,11,11
3387,0,0,0,4,3
3388,0,0,0,49,40
3389,0,0,0,0,0
3390,0,0,0,18,17
3391,0,0,0,4,4
3392,0,0,0,2,2
3393,0,0,0,10,10
3394,0,0,0,0,0
3395,0,0,0,0,0
3396,0,0,0,3,3
3397,0,0,0,1,1
3398,0,0,0,7,7
3399,0,0,0,0,0
3400,0,0,0,6,4
3401,0,0,0,17,16
3402,0,0,0,0,0
3403,0,0,0,3,3
3404,0,0,0,2,1
3405,0,0,0,0,0
3406,0,0,0,1,1
3407,0,0,0,0,0
3408,0,0,0,1,1
3409,0,0,0,1,0
3410,0,0,0,0,0
3411,0,4,0,19,17
3412,0,0,0,0,0
3413,0,0,0,0,0
3414,0,2,0,8,7
3415,0,0,0,0,0
3416,0,0,0,0,0
3417,0,0,0,2,0
3418,0,0,0,29,22
3419,0,0,0,2,2
3420,0,0,0,11,10
3421,0,0,0,0,0
3422,0,0,0,0,0
3423,0,0,0,3,3
3424,0,0,0,11,7
3425,0,0,0,3,3
3426,0,0,0,4,4
3427,0,0,0,1,1
3428,0,0,0,0,0
3429,0,0,0,10,10
3430,0,0,0,3,3
3431,0,0,0,3,3
3432,0,0,0,5,5
3433,0,1,0,6,6
3434,0,0,0,12,8
3435,0,0,0,1,0
3436,0,0,0,18,18
3437,0,0,0,0,0
3438,0,0,0,0,0
3439,0,0,0,0,0
3440,0,0,0,8,7
3441,0,0,0,3,2
3442,0,0,0,0,0
3443,0,0,0,1,1
3444,0,0,0,11,11
3445,0,0,0,9,7
3446,0,0,0,15,13
3447,0,0,0,0,0
3448,0,0,0,0,0
3449,0,0,0,0,0
3450,0,0,0,4,3
3451,0,1,0,3,3
3452,0,0,0,0,0
3453,0,0,0,0,0
3454,0,0,0,39,35
3455,0,0,0,35,27
3456,0,0,0,0,0
3457,0,0,0,10,9
3458,0,0,0,2,1
3459,0,0,0,16,15
3460,0,0,0,0,0
3461,0,0,0,17,16
3462,0,0,0,0,0
3463,0,0,0,0,0
3464,0,0,0,7,4
3465,0,0,0,17,15
3466,0,0,0,0,0
3467,0,0,0,0,0
3468,0,0,0,0,0
3469,0,0,0,0,0
3470,0,0,0,1,0
3471,0,0,0,55,47
3472,0,0,0,3,2
3473,0,0,0,1,1
3474,0,0,0,0,0
3475,0,0,0,5,3
3476,0,0,0,2,2
3477,0,0,0,23,20
3478,0,0,0,2,2
3479,0,0,0,0,0
3480,0,0,0,0,0
3481,0,0,0,0,0
3482,0,0,0,1,1
3483,0,0,0,0,0
3484,0,0,0,14,14
3485,0,0,0,8,8
3486,0,0,0,12,5
3487,0,0,0,0,0
3488,0,0,0,11,9
3489,0,0,0,1,1
3490,0,0,0,0,0
3491,0,0,0,0,0
3492,0,0,0,5,3
3493,0,0,0,10,10
3494,0,0,0,1,0
3495,0,0,0,7,7
3496,0,0,0,13,7
3497,0,0,0,1,0
3498,0,0,0,0,0
3499,0,0,0,7,2
3500,0,0,0,3,3
3501,0,0,0,1,1
3502,0,0,0,0,0
3503,0,0,0,0,0
3504,0,0,0,0,0
3505,0,0,0,3,3
3506,0,0,0,1,0
3507,0,0,0,47,37
3508,0,0,0,0,0
3509,0,0,0,0,0
3510,0,0,0,0,0
3511,0,0,0,0,0
3512,0,0,0,0,0
3513,0,0,0,2,1
3514,0,0,0,5,5
3515,0,0,0,3,3
3516,0,0,0,6,6
3517,0,0,0,6,4
3518,0,0,0,1,1
3519,0,0,0,4,3
3520,0,0,0,3,3
3521,0,0,0,2,1
3522,0,0,0,0,0
3523,0,0,0,0,0
3524,0,0,0,0,0
3525,0,0,0,21,20
3526,0,0,0,3,2
3527,0,0,0,6,5
3528,0,0,0,0,0
3529,0,0,0,0,0
3530,0,0,0,0,0
3531,0,0,0,0,0
3532,0,0,0,0,0
3533,0,0,0,7,7
3534,0,0,0,1,0
3535,0,0,0,16,16
3536,0,0,0,12,12
3537,0,0,0,9,7
3538,0,0,0,3,1
3539,0,0,0,0,0
3540,0,0,0,0,0
3541,0,0,0,0,0
3542,0,0,0,8,8
3543,0,0,0,2,2
3544,0,0,0,2,2
3545,0,1,0,17,16
3546,0,0,0,1,0
3547,0,0,0,0,0
3548,0,0,0,0,0
3549,0,0,0,3,3
3550,0,0,0,16,15
3551,0,0,0,1,1
3552,0,0,0,1,1
3553,0,0,0,4,3
3554,0,0,0,0,0
3555,0,0,0,6,6
3556,0,0,0,11,10
3557,0,0,0,17,16
3558,0,0,0,0,0
3559,0,0,0,8,6
3560,0,0,0,2,1
3561,0,0,0,5,5
3562,0,0,0,10,9
3563,0,0,0,4,4
3564,0,0,0,5,4
3565,0,1,0,0,0
3566,0,0,0,0,0
3567,0,0,0,0,0
3568,0,0,0,3,2
3569,0,0,0,25,23
3570,0,0,0,0,0
3571,0,0,0,0,0
3572,0,0,0,0,0
3573,0,0,0,4,1
3574,0,0,0,6,6
3575,0,0,0,2,1
3576,0,0,0,6,6
3577,0,0,0,0,0
3578,0,0,0,0,0
3579,0,0,0,12,12
3580,0,0,0,1,1
3581,0,0,0,0,0
3582,0,0,0,3,2
3583,0,0,0,5,5
3584,1,0,0,7,3
3585,0,0,0,3,3
3586,0,0,0,1,1
3587,0,0,0,0,0
3588,0,0,0,18,17
3589,0,1,0,6,5
3590,0,0,0,9,9
3591,0,0,0,0,0
3592,0,0,0,3,3
3593,0,0,0,0,0
3594,0,0,0,7,5
3595,0,0,0,4,4
3596,0,0,0,1,0
3597,0,0,0,0,0
3598,0,0,0,13,12
3599,0,0,0,11,10
3600,0,0,0,6,3
3601,0,0,0,5,5
3602,0,0,0,0,0
3603,0,0,0,0,0
3604,0,0,0,0,0
3605,0,0,0,11,10
3606,0,0,0,8,7
3607,0,0,0,19,17
3608,0,0,0,5,5
3609,0,0,0,4,3
3610,0,0,0,0,0
3611,0,0,0,0,0
3612,0,0,0,30,27
3613,0,0,0,21,19
3614,0,0,0,1,1
3615,0,0,0,0,0
3616,0,0,0,7,6
3617,0,0,0,0,0
3618,0,0,0,0,0
3619,0,0,0,4,4
3620,0,0,0,0,0
3621,0,0,0,17,16
3622,0,0,0,70,66
3623,0,0,0,12,11
3624,0,0,0,1,1
3625,0,0,0,49,37
3626,0,0,0,0,0
3627,0,0,0,3,3
3628,0,0,0,1,1
3629,0,0,0,0,0
3630,0,0,0,0,0
3631,0,0,0,0,0
3632,0,0,0,11,10
3633,0,0,0,8,8
3634,0,0,0,8,8
3635,0,0,0,16,14
3636,0,0,0,16,11
3637,0,0,0,1,0
3638,0,0,0,0,0
3639,0,0,0,0,0
3640,0,0,0,12,10
3641,0,0,0,0,0
3642,0,0,0,0,0
3643,0,0,0,0,0
3644,0,0,0,1,1
3645,0,0,0,2,2
3646,0,0,0,7,7
3647,0,0,0,0,0
3648,0,0,0,0,0
3649,0,0,0,2,1
3650,0,0,0,10,8
3651,0,0,0,0,0
3652,0,0,0,1,0
3653,0,0,0,6,5
3654,0,0,0,0,0
3655,0,0,0,0,0
3656,0,0,0,0,0
3657,0,0,0,0,0
3658,0,0,0,21,18
3659,0,0,0,14,14
3660,0,0,0,1,1
3661,0,0,0,6,6
3662,0,0,0,10,10
3663,0,0,0,0,0
3664,0,0,0,2,2
3665,0,0,0,2,1
3666,0,0,0,0,0
3667,0,0,0,0,0
3668,0,0,0,4,3
3669,0,0,0,3,3
3670,0,0,0,0,0
3671,0,0,0,0,0
3672,0,0,0,0,0
3673,0,0,0,0,0
3674,0,0,0,3,3
3675,0,0,0,0,0
3676,0,0,0,17,15
3677,0,0,0,0,0
3678,0,0,0,0,0
3679,0,0,0,21,19
3680,0,0,0,63,56
3681,0,0,0,6,3
3682,0,0,0,5,3
3683,0,0,0,0,0
3684,0,0,0,3,3
3685,0,0,0,8,7
3686,0,0,0,3,1
3687,0,0,0,0,0
3688,0,0,0,5,5
3689,0,0,0,0,0
3690,0,0,0,3,2
3691,0,0,0,9,9
3692,0,0,0,16,12
3693,0,0,0,2,2
3694,0,0,0,3,2
3695,0,0,0,0,0
3696,0,0,0,1,1
3697,0,0,0,12,11
3698,0,0,0,1,1
3699,0,0,0,0,0
3700,0,0,0,23,20
3701,0,0,0,0,0
3702,0,0,0,0,0
3703,0,0,0,1,1
3704,0,0,0,1,0
3705,0,0,0,1,1
3706,0,0,0,0,0
3707,0,0,0,0,0
3708,0,0,0,3,2
3709,0,0,0,9,9
3710,0,0,0,2,2
3711,0,0,0,10,9
3712,0,0,0,8,8
3713,0,0,0,9,6
3714,0,0,0,10,10
3715,0,0,0,0,0
3716,0,0,0,1,0
3717,0,0,0,17,16
3718,0,0,0,0,0
3719,0,0,0,1,0
3720,0,0,0,2,1
3721,0,0,0,0,0
3722,0,0,0,0,0
3723,0,0,0,1,1
3724,0,0,0,0,0
3725,0,0,0,5,3
3726,0,0,0,0,0
3727,0,0,0,17,16
3728,0,0,0,15,10
3729,0,0,0,0,0
3730,0,0,0,0,0
3731,0,0,0,33,13
3732,0,0,0,2,2
3733,0,0,0,0,0
3734,0,0,0,2,2
3735,0,0,0,2,2
3736,0,0,0,2,2
3737,0,0,0,4,3
3738,0,0,0,0,0
3739,0,0,0,0,0
3740,0,0,0,3,2
3741,0,0,0,0,0
3742,0,0,0,0,0
3743,0,0,0,7,7
3744,0,0,0,3,2
3745,0,0,0,7,7
3746,0,0,0,5,4
3747,0,0,0,23,17
3748,0,0,0,5,4
3749,0,0,0,16,12
3750,0,0,0,0,0
3751,0,0,0,11,11
3752,0,0,0,6,5
3753,0,0,0,0,0
3754,0,0,0,20,14
3755,0,0,0,13,13
3756,0,0,0,2,2
3757,0,0,0,2,2
3758,0,0,0,0,0
3759,0,0,0,6,5
3760,0,0,0,0,0
3761,0,0,0,1,1
3762,0,0,0,4,4
3763,0,0,0,0,0
3764,0,0,0,0,0
3765,0,0,0,0,0
3766,0,0,0,0,0
3767,0,0,0,3,3
3768,0,0,0,0,0
3769,0,0,0,4,4
3770,0,0,0,0,0
3771,0,0,0,3,3
3772,0,0,0,13,13
3773,0,0,0,23,20
3774,0,0,0,0,0
3775,0,0,0,7,5
3776,0,0,0,5,3
3777,0,0,0,31,28
3778,0,2,0,0,0
3779,0,0,0,1,1
3780,0,0,0,1,0
3781,0,0,0,0,0
3782,0,0,0,0,0
3783,0,0,0,0,0
3784,0,0,0,25,22
3785,0,0,0,1,0
3786,0,0,0,0,0
3787,0,0,0,2,2
3788,0,0,0,1,0
3789,0,0,0,2,2
3790,0,0,0,24,12
3791,0,0,0,16,15
3792,0,0,0,7,7
3793,0,0,0,0,0
3794,0,0,0,11,9
3795,0,0,0,0,0
3796,0,0,0,20,10
3797,0,0,0,1,0
3798,0,0,0,4,3
3799,0,0,0,2,2
3800,0,0,0,6,3
3801,0,0,0,7,7
3802,0,0,0,5,5
3803,0,0,0,1,1
3804,0,0,0,6,5
3805,0,0,0,1,0
3806,0,0,0,4,3
3807,0,0,0,0,0
3808,0,0,0,13,9
3809,0,0,0,5,5
3810,0,0,0,0,0
3811,0,0,0,6,6
3812,0,1,0,6,6
3813,0,0,0,7,7
3814,0,0,0,2,2
3815,0,0,0,5,3
3816,0,0,0,11,9
3817,0,0,0,0,0
3818,0,0,0,0,0
3819,0,1,0,2,1
3820,0,0,0,1,0
3821,0,0,0,2,1
3822,0,0,0,2,1
3823,0,0,0,1,1
3824,0,0,0,8,7
3825,0,0,0,7,1
3826,0,0,0,0,0
3827,0,0,0,0,0
3828,0,0,0,0,0
3829,0,0,0,8,5
3830,0,0,0,0,0
3831,0,0,0,1,1
3832,0,0,0,3,1
3833,0,0,0,3,3
3834,0,0,0,0,0
3835,0,0,0,1,1
3836,0,0,0,4,4
3837,0,0,0,6,5
3838,0,0,0,0,0
3839,0,0,0,16,14
3840,0,0,0,0,0
3841,0,0,0,36,32
3842,0,0,0,19,5
3843,0,0,0,5,5
3844,0,0,0,14,11
3845,0,0,0,1,0
3846,0,0,0,1,1
3847,0,0,0,0,0
3848,0,0,0,4,4
3849,0,0,0,15,14
3850,0,0,0,79,64
3851,0,0,0,1,0
3852,0,0,0,8,7
3853,0,0,0,2,1
3854,0,0,0,0,0
3855,0,0,0,0,0
3856,0,0,0,28,25
3857,0,0,0,4,4
3858,0,0,0,1,1
3859,0,0,0,1,1
3860,0,0,0,12,10
3861,0,0,0,0,0
3862,0,0,0,0,0
3863,0,0,0,0,0
3864,0,0,0,0,0
3865,0,0,0,0,0
3866,0,0,0,2,2
3867,0,0,0,17,12
3868,0,0,0,9,8
3869,0,0,0,0,0
3870,0,0,0,10,8
3871,0,0,0,3,3
3872,0,0,0,0,0
3873,0,0,0,0,0
3874,0,0,0,0,0
3875,0,0,0,5,2
3876,0,0,0,0,0
3877,0,0,0,0,0
3878,0,2,0,0,0
3879,0,0,0,4,4
3880,0,0,0,1,0
3881,0,0,0,2,1
3882,0,0,0,5,5
3883,0,0,0,2,2
3884,0,0,0,0,0
3885,0,0,0,1,1
3886,0,0,0,8,7
3887,0,0,0,11,9
3888,0,0,0,0,0
3889,0,0,0,10,7
3890,0,0,0,4,4
3891,0,0,0,0,0
3892,0,0,0,0,0
3893,0,0,0,1,1
3894,0,0,0,5,5
3895,0,0,0,0,0
3896,0,0,0,6,5
3897,0,0,0,1,1
3898,0,0,0,0,0
3899,0,0,0,1,0
3900,0,0,0,24,19
3901,0,0,0,0,0
3902,0,0,0,1,1
3903,0,0,0,0,0
3904,0,0,0,0,0
3905,0,0,0,0,0
3906,0,0,0,4,4
3907,0,0,0,6,5
3908,0,0,0,7,7
3909,0,0,0,1,0
3910,0,0,0,2,2
3911,0,0,0,0,0
3912,0,0,0,15,14
3913,0,0,0,15,9
3914,0,0,0,0,0
3915,0,0,0,0,0
3916,0,0,0,13,13
3917,0,0,0,1,0
3918,0,0,0,0,0
3919,0,0,0,0,0
3920,0,0,0,0,0
3921,0,0,0,1,1
3922,0,0,0,0,0
3923,0,0,0,13,13
3924,0,0,0,21,17
3925,0,0,0,6,6
3926,0,0,0,14,13
3927,0,0,0,0,0
3928,0,0,0,0,0
3929,0,0,0,6,5
3930,0,0,0,5,5
3931,0,0,0,6,6
3932,0,0,0,0,0
3933,0,0,0,0,0
3934,0,0,0,2,2
3935,0,0,0,0,0
3936,0,0,0,2,2
3937,0,0,0,0,0
3938,0,0,0,7,6
3939,0,0,0,6,4
3940,0,0,0,1,0
3941,0,0,0,93,52
3942,0,0,0,8,7
3943,0,0,0,5,5
3944,0,0,0,3,3
3945,0,0,0,2,2
3946,0,0,0,19,19
3947,0,0,0,3,1
3948,0,0,0,8,7
3949,0,0,0,5,3
3950,0,0,0,13,13
3951,0,0,0,8,8
3952,0,0,0,1,1
3953,0,0,0,5,5
3954,0,0,0,15,14
3955,0,0,0,11,9
3956,0,0,0,0,0
3957,0,1,0,0,0
3958,0,0,0,2,1
3959,0,0,0,0,0
3960,0,0,0,10,10
3961,0,0,0,2,2
3962,0,0,0,5,5
3963,0,0,0,18,16
3964,0,0,0,1,1
3965,0,0,0,0,0
3966,0,0,0,0,0
3967,0,0,0,7,4
3968,0,0,0,9,9
3969,0,0,0,2,1
3970,0,0,0,4,3
3971,0,0,0,0,0
3972,0,0,0,7,6
3973,0,0,0,4,3
3974,0,0,0,8,8
3975,0,0,0,0,0
3976,0,0,0,4,2
3977,0,0,0,2,2
3978,0,0,0,0,0
3979,0,0,0,4,3
3980,0,0,0,1,1
3981,0,0,0,1,0
3982,0,0,0,1,1
3983,0,0,0,0,0
3984,0,0,0,1,1
3985,0,0,0,0,0
3986,0,0,0,1,1
3987,0,0,0,0,0
3988,0,0,0,19,3
3989,0,0,0,5,5
3990,0,0,0,0,0
3991,0,0,0,1,1
3992,0,0,0,10,9
3993,0,0,0,4,4
3994,0,0,0,0,0
3995,0,0,0,0,0
3996,0,0,0,0,0
3997,0,0,0,13,12
3998,0,0,0,0,0
3999,0,0,0,0,0
4000,0,0,0,0,0
4001,0,0,0,5,5
4002,0,0,0,1,1
4003,0,0,0,0,0
4004,0,0,0,4,4
4005,0,0,0,7,6
4006,0,1,0,1,1
4007,0,0,0,0,0
4008,0,0,0,0,0
4009,0,0,0,0,0
4010,0,0,0,0,0
4011,0,0,0,1,1
4012,0,0,0,44,31
4013,0,0,0,6,5
4014,0,0,0,8,7
4015,0,0,0,0,0
4016,0,0,0,5,4
4017,0,0,0,0,0
4018,0,0,0,0,0
4019,0,0,0,0,0
4020,0,1,0,6,6
4021,0,0,0,7,7
4022,0,0,0,17,14
4023,0,0,0,0,0
4024,0,0,0,0,0
4025,0,0,0,10,10
4026,0,0,0,10,10
4027,0,0,0,0,0
4028,0,0,0,1,1
4029,0,0,0,6,5
4030,0,0,0,12,9
4031,0,0,0,4,2
4032,0,0,0,13,12
4033,0,0,0,0,0
4034,0,0,0,1,0
4035,0,0,0,7,5
4036,0,0,0,3,3
4037,0,0,0,17,16
4038,0,0,0,1,0
4039,0,0,0,0,0
4040,0,0,0,2,1
4041,0,0,0,0,0
4042,0,0,0,5,5
4043,0,0,0,4,4
4044,0,0,0,0,0
4045,0,0,0,0,0
4046,0,0,0,0,0
4047,0,0,0,30,25
4048,0,0,0,1,0
4049,0,0,0,10,10
4050,0,0,0,14,13
4051,0,0,0,2,1
4052,0,0,0,1,0
4053,0,0,0,0,0
4054,0,0,0,0,0
4055,0,0,0,0,0
4056,0,0,0,0,0
4057,0,0,0,7,7
4058,0,0,0,0,0
4059,0,0,0,1,1
4060,0,0,0,1,1
4061,0,0,0,7,5
4062,0,0,0,1,1
4063,0,0,0,0,0
4064,0,0,0,0,0
4065,0,0,0,0,0
4066,0,0,0,0,0
4067,0,0,0,0,0
4068,0,0,0,1,1
4069,0,0,0,0,0
4070,0,0,0,27,19
4071,0,0,0,2,2
4072,0,0,0,10,6
4073,0,0,0,1,1
4074,0,0,0,0,0
4075,0,0,0,15,14
4076,0,0,0,4,0
4077,0,2,0,2,2
4078,0,0,0,2,1
4079,0,0,0,7,6
4080,0,0,0,1,1
4081,0,0,0,3,3
4082,0,0,0,6,5
4083,0,0,0,1,1
4084,0,0,0,0,0
4085,0,0,0,0,0
4086,0,0,0,0,0
4087,0,0,0,1,1
4088,0,0,0,0,0
4089,0,0,0,0,0
4090,0,0,0,12,10
4091,0,0,0,5,4
4092,0,0,0,0,0
4093,0,0,0,3,3
4094,0,3,0,9,8
4095,0,0,0,11,9
4096,0,0,0,14,13
4097,0,0,0,12,8
4098,0,0,0,4,4
4099,0,0,0,7,6
4100,0,0,0,0,0
4101,0,0,0,0,0
4102,0,0,0,5,4
4103,0,0,0,7,7
4104,0,0,0,5,5
4105,0,0,0,0,0
4106,0,0,0,0,0
4107,0,0,0,2,2
4108,0,0,0,1,1
4109,0,0,0,0,0
4110,0,0,0,12,11
4111,0,0,0,23,22
4112,0,0,0,0,0
4113,0,0,0,12,12
4114,0,0,0,1,1
4115,0,0,0,20,18
4116,0,0,0,0,0
4117,0,0,0,17,11
4118,0,0,0,0,0
4119,0,0,0,0,0
4120,0,0,0,5,4
4121,0,0,0,0,0
4122,0,0,0,0,0
4123,0,0,0,0,0
4124,0,0,0,7,7
4125,0,0,0,9,7
4126,0,0,0,2,1
4127,0,0,0,0,0
4128,0,0,0,0,0
4129,0,0,0,8,8
4130,0,0,0,10,9
4131,0,0,0,10,9
4132,0,0,0,2,1
4133,0,0,0,3,3
4134,0,0,0,0,0
4135,0,0,0,16,16
4136,0,0,0,1,1
4137,0,0,0,0,0
4138,0,1,0,2,1
4139,0,0,0,0,0
4140,0,0,0,0,0
4141,0,0,0,0,0
4142,0,0,0,0,0
4143,0,0,0,0,0
4144,0,0,0,0,0
4145,0,0,0,2,2
4146,0,0,0,0,0
4147,0,0,0,10,9
4148,0,0,0,13,12
4149,0,1,0,13,13
4150,0,0,0,7,6
4151,0,0,0,2,2
4152,0,0,0,0,0
4153,0,0,0,7,7
4154,0,0,0,0,0
4155,0,0,0,0,0
4156,0,0,0,0,0
4157,0,0,0,0,0
4158,0,0,0,1,0
4159,0,0,0,6,5
4160,0,0,0,24,22
4161,0,0,0,6,4
4162,0,0,0,19,17
4163,0,0,0,0,0
4164,0,0,0,0,0
4165,0,0,0,0,0
4166,0,0,0,4,3
4167,0,0,0,5,5
4168,0,0,0,0,0
4169,0,0,0,5,5
4170,0,0,0,9,9
4171,0,0,0,4,4
4172,0,0,0,0,0
4173,0,0,0,5,5
4174,0,0,0,1,1
4175,0,0,0,0,0
4176,0,0,0,10,10
4177,0,0,0,0,0
4178,0,0,0,0,0
4179,0,0,0,6,6
4180,0,0,0,0,0
4181,0,0,0,10,10
4182,0,0,0,4,3
4183,0,0,0,2,1
4184,0,0,0,8,8
4185,0,0,0,0,0
4186,0,0,0,1,1
4187,0,0,0,0,0
4188,0,0,0,0,0
4189,0,0,0,1,1
4190,0,0,0,35,27
4191,0,2,0,5,5
4192,0,0,0,2,2
4193,0,0,0,4,2
4194,0,0,0,7,7
4195,0,0,0,0,0
4196,0,0,0,5,5
4197,0,0,0,0,0
4198,0,0,0,0,0
4199,0,0,0,0,0
4200,0,0,0,6,6
4201,0,0,0,0,0
4202,0,0,0,0,0
4203,0,0,0,7,4
4204,0,1,0,0,0
4205,0,0,0,29,27
4206,0,0,0,5,5
4207,0,0,0,33,29
4208,0,0,0,0,0
4209,0,0,0,0,0
4210,0,0,0,0,0
4211,0,0,0,0,0
4212,0,0,0,0,0
4213,0,0,0,15,14
4214,0,0,0,2,2
4215,0,0,0,8,7
4216,0,0,0,0,0
4217,0,0,0,0,0
4218,0,0,0,0,0
4219,0,0,0,0,0
4220,0,0,0,15,15
4221,0,0,0,1,1
4222,0,0,0,1,1
4223,0,0,0,7,7
4224,0,0,0,0,0
4225,0,0,0,0,0
4226,0,0,0,0,0
4227,0,0,0,0,0
4228,0,0,0,0,0
4229,0,0,0,1,0
4230,0,0,0,0,0
4231,0,0,0,4,4
4232,0,0,0,0,0
4233,0,0,0,0,0
4234,0,0,0,5,5
4235,0,0,0,0,0
4236,0,0,0,0,0
4237,0,0,0,1,1
4238,0,0,0,43,28
4239,0,0,0,0,0
4240,0,0,0,0,0
4241,0,0,0,1,0
4242,0,0,0,11,11
4243,0,0,0,6,6
4244,0,0,0,4,4
4245,0,0,0,0,0
4246,0,0,0,0,0
4247,0,0,0,1,1
4248,0,0,0,0,0
4249,0,0,0,0,0
4250,0,0,0,0,0
4251,0,1,0,1,1
4252,0,0,0,1,1
4253,0,0,0,5,5
4254,0,0,0,2,1
4255,0,0,0,29,24
4256,0,0,0,10,7
4257,0,0,0,3,3
4258,0,0,0,8,4
4259,0,0,0,23,22
4260,0,0,0,26,25
4261,0,0,0,0,0
4262,0,0,0,15,13
4263,0,0,0,4,4
4264,0,0,0,14,11
4265,0,0,0,0,0
4266,0,0,0,36,32
4267,0,0,0,0,0
4268,0,0,0,0,0
4269,0,0,0,1,1
4270,0,0,0,0,0
4271,0,0,0,0,0
4272,0,0,0,14,12
4273,0,0,0,10,8
4274,0,0,0,1,1
4275,0,0,0,20,19
4276,0,0,0,6,6
4277,0,0,0,0,0
4278,0,0,0,0,0
4279,0,0,0,8,8
4280,0,0,0,6,4
4281,0,0,0,4,2
4282,0,0,0,4,4
4283,0,0,0,33,23
4284,0,0,0,8,5
4285,0,0,0,0,0
4286,0,0,0,0,0
4287,0,1,0,6,4
4288,0,0,0,2,2
4289,0,0,0,10,7
4290,0,0,0,17,17
4291,0,0,0,0,0
4292,0,0,0,30,27
4293,0,0,0,0,0
4294,0,0,0,0,0
4295,0,0,0,3,3
4296,0,0,0,10,10
4297,0,0,0,1,1
4298,0,0,0,0,0
4299,0,0,0,0,0
4300,0,0,0,5,5
4301,0,0,0,0,0
4302,0,1,0,4,4
4303,0,0,0,0,0
4304,0,0,0,3,2
4305,0,0,0,2,2
4306,0,0,0,3,2
4307,0,0,0,2,2
4308,0,0,0,0,0
4309,0,0,0,1,1
4310,0,0,0,1,0
4311,0,0,0,7,7
4312,0,0,0,0,0
4313,0,0,0,6,6
4314,0,0,0,0,0
4315,0,0,0,8,6
4316,0,0,0,5,5
4317,0,0,0,1,1
4318,0,0,0,4,4
4319,0,0,0,0,0
4320,0,0,0,11,11
4321,0,0,0,2,2
4322,0,0,0,13,11
4323,0,0,0,0,0
4324,0,0,0,8,7
4325,0,0,0,2,1
4326,0,0,0,0,0
4327,0,0,0,0,0
4328,0,0,0,0,0
4329,0,0,0,0,0
4330,0,0,0,0,0
4331,0,0,0,0,0
4332,0,0,0,0,0
4333,0,0,0,3,2
4334,0,0,0,15,12
4335,0,0,0,1,0
4336,0,0,0,30,25
4337,0,0,0,8,7
4338,0,0,0,5,5
4339,0,0,0,13,11
4340,0,0,0,5,5
4341,0,0,0,4,3
4342,0,0,0,2,2
4343,0,0,0,0,0
4344,0,0,0,3,3
4345,0,0,0,0,0
4346,0,0,0,3,3
4347,0,0,0,0,0
4348,0,0,0,0,0
4349,0,0,0,5,5
4350,0,0,0,0,0
4351,0,0,0,0,0
4352,0,0,0,0,0
4353,0,0,0,16,14
4354,0,0,0,5,5
4355,0,0,0,7,5
4356,0,0,0,3,3
4357,0,0,0,1,1
4358,0,0,0,8,5
4359,0,0,0,0,0
4360,0,0,0,10,7
4361,0,0,0,4,4
4362,0,0,0,12,9
4363,0,0,0,0,0
4364,0,0,0,3,3
4365,0,0,0,8,7
4366,0,0,0,5,3
4367,0,0,0,0,0
4368,0,0,0,20,17
4369,0,0,0,12,12
4370,0,1,0,0,0
4371,0,0,0,6,4
4372,0,0,0,1,0
4373,0,0,0,8,6
4374,0,0,0,7,6
4375,0,0,0,0,0
